Redmi,sweet,M2101K6G,qcom,1080x2400,440,12,31,244.1.0.19.110,384108453
Redmi,sweetin,M2101K6P,qcom,1080x2400,440,11,30,244.1.0.19.110,384108453
Redmi,sweetin,M2101K6P,qcom,1080x2400,440,12,31,244.1.0.19.110,384108453
Redmi,veux,2201116PG,QTI SM6375,1080x2400,440,11,30,244.1.0.19.110,384108453
xiaomi,willow,Redmi Note 8T,qcom,1080x2340,440,9,28,244.1.0.19.110,384108453
xiaomi,willow,Redmi Note 8T,qcom,1080x2340,440,10,29,244.1.0.19.110,384108453
xiaomi,willow,Redmi Note 8T,qcom,1080x2340,440,11,30,244.1.0.19.110,384108453
samsung,SC-01K,SC-01K,qcom,1440x2960,420,9,28,244.1.0.19.110,384108453
samsung,SC-01L,SC-01L,qcom,1440x2960,420,10,29,244.1.0.19.110,384108453
samsung,SC-01M,SC-01M,qcom,1440x3040,420,12,31,244.1.0.19.110,384108453
samsung,SC-02H,SC-02H,qcom,1080x1920,480,8.0.0,26,244.1.0.19.110,384108453
samsung,SC-02J,SC-02J,qcom,1440x2960,480,9,28,244.1.0.19.110,384108453
samsung,SC-02K,SC-02K,qcom,1440x2960,480,9,28,244.1.0.19.110,384108453
samsung,SC-02K,SC-02K,qcom,1440x2960,480,10,29,244.1.0.19.110,384108453
samsung,SC-02L,SC-02L,samsungexynos7885,720x1480,320,9,28,244.1.0.19.110,384108453
samsung,SC-02L,SC-02L,samsungexynos7885,720x1480,320,10,29,244.1.0.19.110,384108453
samsung,SC-02M,SC-02M,samsungexynos7884b,720x1560,320,9,28,244.1.0.19.110,384108453
samsung,SC-02M,SC-02M,samsungexynos7884b,720x1560,320,10,29,244.1.0.19.110,384108453
samsung,SC-02M,SC-02M,samsungexynos7884b,720x1560,320,11,30,244.1.0.19.110,384108453
samsung,SC-03J,SC-03J,qcom,1440x2960,420,9,28,244.1.0.19.110,384108453
samsung,SC-03K,SC-03K,qcom,1440x2960,420,10,29,244.1.0.19.110,384108453
samsung,SC-03L,SC-03L,qcom,1440x3040,420,9,28,244.1.0.19.110,384108453
samsung,SC-54A,SC-54A,qcom,1080x2400,420,12,31,244.1.0.19.110,384108453
samsung,SC-54B,SC-54B,qcom,1080x2640,480,12,31,244.1.0.19.110,384108453
samsung,SC-55B,SC-55B,qcom,1768x2208,420,12,31,244.1.0.19.110,384108453
samsung,SC51Aa,SC51Aa,qcom,1440x3200,480,12,31,244.1.0.19.110,384108453
samsung,SCG01,SCG01,qcom,1440x3200,480,12,31,244.1.0.19.110,384108453
samsung,SCG02,SCG02,qcom,1440x3200,450,12,31,244.1.0.19.110,384108453
samsung,SCG03,SCG03,qcom,1440x3200,420,12,31,244.1.0.19.110,384108453
samsung,SCG04,SCG04,qcom,1080x2636,480,12,31,244.1.0.19.110,384108453
samsung,SCG06,SCG06,qcom,1440x3088,420,12,31,244.1.0.19.110,384108453
samsung,SCG07,SCG07,qcom,1080x2400,420,11,30,244.1.0.19.110,384108453
samsung,SCG07,SCG07,qcom,1080x2400,420,12,31,244.1.0.19.110,384108453
samsung,SCG09,SCG09,qcom,1080x2400,480,12,31,244.1.0.19.110,384108453
samsung,SCG10,SCG10,qcom,1080x2400,450,12,31,244.1.0.19.110,384108453
samsung,SCG11,SCG11,qcom,1768x2208,420,12,31,244.1.0.19.110,384108453
samsung,a20,SM-A205F,samsungexynos7884b,720x1560,280,9,28,244.1.0.19.110,384108453
samsung,a20,SM-A205F,samsungexynos7884b,720x1560,280,10,29,244.1.0.19.110,384108453
samsung,a20,SM-A205F,samsungexynos7884b,720x1560,280,11,30,244.1.0.19.110,384108453
samsung,a20e,SM-A202F,samsungexynos7884b,720x1560,320,9,28,244.1.0.19.110,384108453
samsung,a20e,SM-A202F,samsungexynos7884b,720x1560,320,10,29,244.1.0.19.110,384108453
samsung,a20e,SM-A202F,samsungexynos7884b,720x1560,320,11,30,244.1.0.19.110,384108453
samsung,a20s,SM-A2070,qcom,720x1560,280,9,28,244.1.0.19.110,384108453
samsung,a20s,SM-A2070,qcom,720x1560,280,10,29,244.1.0.19.110,384108453
samsung,a20s,SM-A2070,qcom,720x1560,280,11,30,244.1.0.19.110,384108453
samsung,a23,SM-A235F,QTI SM6225,1080x2408,450,12,31,244.1.0.19.110,384108453
samsung,a30,SM-A305F,samsungexynos7904,1080x2340,420,9,28,244.1.0.19.110,384108453
samsung,a30,SM-A305F,samsungexynos7904,1080x2340,420,10,29,244.1.0.19.110,384108453
samsung,a30,SM-A305F,samsungexynos7904,1080x2340,420,11,30,244.1.0.19.110,384108453
samsung,a30s,SM-A307FN,samsungexynos7904,720x1560,280,9,28,244.1.0.19.110,384108453
samsung,a30s,SM-A307FN,samsungexynos7904,720x1560,280,10,29,244.1.0.19.110,384108453
samsung,a30s,SM-A307FN,samsungexynos7904,720x1560,280,11,30,244.1.0.19.110,384108453
samsung,a3y17lte,SM-A320Y,samsungexynos7870,720x1280,320,7.0,24,244.1.0.19.110,384108453
samsung,a3y17lte,SM-A320Y,samsungexynos7870,720x1280,320,8.0.0,26,244.1.0.19.110,384108453
samsung,a40,SM-A405FM,samsungexynos7904,1080x2340,480,9,28,244.1.0.19.110,384108453
samsung,a40,SM-A405FM,samsungexynos7904,1080x2340,480,10,29,244.1.0.19.110,384108453
samsung,a40,SM-A405FM,samsungexynos7904,1080x2340,480,11,30,244.1.0.19.110,384108453
samsung,a42xq,SM-A4260,qcom,720x1600,300,10,29,244.1.0.19.110,384108453
samsung,a42xq,SM-A4260,qcom,720x1600,300,11,30,244.1.0.19.110,384108453
samsung,a42xq,SM-A4260,qcom,720x1600,300,12,31,244.1.0.19.110,384108453
samsung,a42xuq,SM-A426U,qcom,720x1600,300,12,31,244.1.0.19.110,384108453
samsung,a50,Garmin-Asus A50,samsungexynos9610,1080x2340,420,9,28,244.1.0.19.110,384108453
samsung,a50,Garmin-Asus A50,samsungexynos9610,1080x2340,420,10,29,244.1.0.19.110,384108453
samsung,a50,Garmin-Asus A50,samsungexynos9610,1080x2340,420,11,30,244.1.0.19.110,384108453
samsung,a50s,SM-A5070,samsungexynos9611,1080x2340,420,9,28,244.1.0.19.110,384108453
samsung,a50s,SM-A5070,samsungexynos9611,1080x2340,420,10,29,244.1.0.19.110,384108453
samsung,a50s,SM-A5070,samsungexynos9611,1080x2340,420,11,30,244.1.0.19.110,384108453
samsung,a51,SM-A515F,samsungexynos9611,1080x2400,420,10,29,244.1.0.19.110,384108453
samsung,a51,SM-A515F,samsungexynos9611,1080x2400,420,11,30,244.1.0.19.110,384108453
samsung,a51,SM-A515F,samsungexynos9611,1080x2400,420,12,31,244.1.0.19.110,384108453
samsung,a51x,SM-A5160,samsungexynos980,1080x2400,420,10,29,244.1.0.19.110,384108453
samsung,a51x,SM-A5160,samsungexynos980,1080x2400,420,11,30,244.1.0.19.110,384108453
samsung,a51x,SM-A5160,samsungexynos980,1080x2400,420,12,31,244.1.0.19.110,384108453
samsung,a51xq,SM-A516V,qcom,1080x2400,420,12,31,244.1.0.19.110,384108453
samsung,a52q,SM-A525F,qcom,1080x2400,420,11,30,244.1.0.19.110,384108453
samsung,a52q,SM-A525F,qcom,1080x2400,420,12,31,244.1.0.19.110,384108453
samsung,a52sxq,SM-A528B,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
samsung,a6elteaio,SM-A600AZ,samsungexynos7884,720x1480,320,10,29,244.1.0.19.110,384108453
samsung,a6elteatt,SM-A600A,samsungexynos7884,720x1480,320,10,29,244.1.0.19.110,384108453
samsung,a6eltemtr,SM-A600T1,samsungexynos7884,720x1480,320,10,29,244.1.0.19.110,384108453
samsung,a6eltespr,SM-A600P,samsungexynos7884,720x1480,320,10,29,244.1.0.19.110,384108453
samsung,a6eltetmo,SM-A600T,samsungexynos7884,720x1480,320,10,29,244.1.0.19.110,384108453
samsung,a6elteue,SM-A600U,samsungexynos7884,720x1480,320,10,29,244.1.0.19.110,384108453
samsung,a6lte,SM-A600F,samsungexynos7870,720x1480,320,8.0.0,26,244.1.0.19.110,384108453
samsung,a6lte,SM-A600F,samsungexynos7870,720x1480,320,9,28,244.1.0.19.110,384108453
samsung,a6lte,SM-A600F,samsungexynos7870,720x1480,320,10,29,244.1.0.19.110,384108453
samsung,a6lteks,SM-A600N,samsungexynos7870,720x1480,320,10,29,244.1.0.19.110,384108453
samsung,a70q,SM-A7050,qcom,1080x2400,420,9,28,244.1.0.19.110,384108453
samsung,a70q,SM-A7050,qcom,1080x2400,420,10,29,244.1.0.19.110,384108453
samsung,a70q,SM-A7050,qcom,1080x2400,420,11,30,244.1.0.19.110,384108453
samsung,a70s,SM-A7070,qcom,1080x2400,420,11,30,244.1.0.19.110,384108453
samsung,a71,SM-A715F,qcom,1080x2400,420,10,29,244.1.0.19.110,384108453
samsung,a71,SM-A715F,qcom,1080x2400,420,11,30,244.1.0.19.110,384108453
samsung,a71,SM-A715F,qcom,1080x2400,420,12,31,244.1.0.19.110,384108453
samsung,a71x,SM-A716S,samsungexynos980,1080x2400,420,11,30,244.1.0.19.110,384108453
samsung,a71x,SM-A716S,samsungexynos980,1080x2400,420,12,31,244.1.0.19.110,384108453
samsung,a71xq,SM-A716U,qcom,1080x2400,420,11,30,244.1.0.19.110,384108453
samsung,a71xq,SM-A716U,qcom,1080x2400,420,12,31,244.1.0.19.110,384108453
samsung,a72q,SM-A725F,qcom,1080x2400,450,11,30,244.1.0.19.110,384108453
samsung,a72q,SM-A725F,qcom,1080x2400,450,12,31,244.1.0.19.110,384108453
samsung,a73xq,SM-A736B,qcom,1080x2400,450,12,31,244.1.0.19.110,384108453
samsung,a7y17lte,SM-A720F,samsungexynos7880,1080x1920,420,7.0,24,244.1.0.19.110,384108453
samsung,a7y17lte,SM-A720F,samsungexynos7880,1080x1920,420,8.0.0,26,244.1.0.19.110,384108453
samsung,a7y17lteskt,SM-A720S,samsungexynos7880,1080x1920,420,9,28,244.1.0.19.110,384108453
samsung,a7y18lte,SM-A750F,samsungexynos7885,1080x2220,420,8.0.0,26,244.1.0.19.110,384108453
